GasSR,Humidity,Pressure,Temperature,PM1,PM10,PM2_5,IAQ,AQI
347.93,42.57,1006.87,29.9,19,33,25,85,SATISFACTORY
339.42,43.06,1006.85,30.01,20,30,28,85,SATISFACTORY
331.44,43.94,1006.93,30.11,18,27,24,80,SATISFACTORY
326.35,44.3,1006.91,30.21,22,30,29,75,SATISFACTORY
321.71,44.64,1006.97,30.3,20,35,28,75,SATISFACTORY
314.99,45.57,1006.99,30.39,18,29,24,70,SATISFACTORY
308.76,46.18,1006.99,30.49,21,34,28,65,SATISFACTORY
306.86,46.17,1006.97,30.58,19,40,28,65,SATISFACTORY
299.61,46.57,1007.01,30.69,21,35,29,70,SATISFACTORY
292.82,47.17,1006.99,30.79,21,34,29,65,SATISFACTORY
285,48.14,1007.03,30.91,20,28,27,60,SATISFACTORY
279.32,48.45,1007.03,31,21,31,29,55,SATISFACTORY
271.3,49.24,1006.99,31.13,20,41,28,50,GOOD
263.76,50.09,1007.01,31.22,21,32,29,45,GOOD
255.46,51.33,1007.01,31.33,19,34,29,40,GOOD
248.56,52.39,1007.01,31.39,20,30,28,40,GOOD
246.64,52.87,1007.03,31.45,22,39,31,35,GOOD
243.5,53.39,1007.03,31.48,21,33,30,35,GOOD
241.2,53.71,1007.07,31.52,21,39,29,40,GOOD
240.83,53.81,1007.05,31.53,20,33,29,40,GOOD
240,54.21,1007.07,31.53,21,34,28,35,GOOD
241.17,53.93,1007.11,31.53,22,34,29,40,GOOD
241.2,54.03,1007.13,31.5,21,40,30,40,GOOD
241.71,53.96,1007.13,31.48,22,40,32,40,GOOD
241.52,53.93,1007.21,31.47,21,37,29,40,GOOD
242.16,53.84,1007.25,31.45,21,36,28,35,GOOD
241.95,53.83,1007.27,31.43,21,42,28,40,GOOD
242.58,53.84,1007.3,31.42,21,44,31,35,GOOD
243.16,53.71,1007.3,31.41,22,34,29,35,GOOD
243.38,53.73,1007.36,31.4,23,34,32,35,GOOD
243.51,53.79,1007.36,31.39,24,49,33,35,GOOD
244.32,53.69,1007.38,31.39,23,38,32,35,GOOD
243.24,53.74,1007.4,31.36,23,44,34,35,GOOD
241.83,53.89,1007.42,31.35,24,39,32,40,GOOD
242.14,54.02,1007.44,31.33,23,47,34,35,GOOD
242.83,53.78,1007.46,31.33,23,46,34,35,GOOD
242.23,53.9,1007.48,31.31,21,42,29,35,GOOD
241.01,54.02,1007.52,31.29,21,30,29,40,GOOD
241.25,54.03,1007.54,31.29,22,43,31,40,GOOD
241.54,54.02,1007.54,31.27,23,43,32,40,GOOD
241.44,53.99,1007.56,31.27,23,44,32,40,GOOD
240.51,54.07,1007.58,31.26,23,36,31,40,GOOD
240.06,54.22,1007.62,31.24,22,35,30,35,GOOD
239.74,54.21,1007.62,31.22,24,41,35,35,GOOD
239.07,54.34,1007.66,31.21,25,44,34,35,GOOD
237.9,54.37,1007.66,31.19,27,49,38,40,GOOD
238.21,54.45,1007.68,31.15,28,49,40,35,GOOD
238.2,54.41,1007.68,31.14,30,56,42,35,GOOD
237.66,54.39,1007.7,31.13,31,52,42,40,GOOD
238.07,54.45,1007.75,31.11,34,59,46,35,GOOD
238.7,54.48,1007.77,31.09,34,63,48,35,GOOD
239.66,54.53,1007.77,31.07,42,67,51,35,GOOD
240.9,54.56,1007.77,31.05,28,48,38,35,GOOD
242.72,54.27,1007.75,31.05,31,55,41,30,GOOD
245.58,54.19,1007.77,31.04,19,35,25,30,GOOD
247.24,54.08,1007.81,31.05,20,30,26,30,GOOD
248.34,54.13,1007.79,31.02,18,34,25,30,GOOD
250.2,53.83,1007.81,31.02,19,26,24,25,GOOD
250.86,53.82,1007.92,31.02,18,31,26,25,GOOD
250.83,53.96,1007.94,31.01,18,28,24,25,GOOD
251.3,54.06,1007.96,31.01,19,36,28,25,GOOD
250.7,54.04,1007.94,31,17,31,26,25,GOOD
249.42,54.13,1007.96,31,20,31,27,30,GOOD
249.73,54.31,1007.98,30.99,20,28,26,25,GOOD
249.72,54.3,1007.98,30.99,18,27,24,25,GOOD
249.72,54.31,1008,30.99,19,28,24,25,GOOD
251.92,54.06,1008.02,30.98,16,25,21,25,GOOD
251.5,54.11,1008.04,30.98,18,31,22,25,GOOD
250.99,54.11,1008.1,30.97,19,29,27,25,GOOD
251.59,54.06,1008.14,30.97,21,41,29,25,GOOD
251.85,54.06,1008.15,30.97,19,28,25,25,GOOD
252,54.14,1008.19,30.97,21,43,29,25,GOOD
251.5,54.25,1008.23,30.95,19,33,27,20,GOOD
249.8,54.2,1008.27,30.94,21,38,30,25,GOOD
251.55,54.36,1008.27,30.95,21,37,28,20,GOOD
250.67,54.38,1008.31,30.94,20,39,29,20,GOOD
251.03,54.3,1008.31,30.94,21,40,30,20,GOOD
252.21,54.1,1008.33,30.93,21,37,30,25,GOOD
251.72,54.18,1008.35,30.94,21,34,30,20,GOOD
250.88,54.26,1008.35,30.94,22,41,31,20,GOOD
249.16,54.38,1008.39,30.94,19,32,27,25,GOOD
249.31,54.3,1008.41,30.94,21,38,29,25,GOOD
249.24,54.37,1008.43,30.94,20,34,27,25,GOOD
248.76,54.45,1008.43,30.94,20,34,29,25,GOOD
248.88,54.48,1008.49,30.93,22,36,32,25,GOOD
249.13,54.45,1008.49,30.93,22,40,32,25,GOOD
249.87,54.41,1008.55,30.93,22,40,31,25,GOOD
249.82,54.38,1008.59,30.93,22,38,32,25,GOOD
249.12,54.41,1008.61,30.93,22,43,32,25,GOOD
249.54,54.34,1008.62,30.92,21,35,29,25,GOOD
248.86,54.44,1008.62,30.92,23,38,31,25,GOOD
248.3,54.44,1008.64,30.92,21,32,29,25,GOOD
247.86,54.48,1008.64,30.92,22,45,32,25,GOOD
247.68,54.52,1008.66,30.93,23,47,33,25,GOOD
246.56,54.53,1008.66,30.93,22,44,32,25,GOOD
246.98,54.52,1008.7,30.93,26,46,35,25,GOOD
245.91,54.6,1008.74,30.94,26,42,35,30,GOOD
244.58,54.72,1008.74,30.93,25,40,34,30,GOOD
245.66,54.72,1008.78,30.93,25,45,33,30,GOOD
245.12,54.77,1008.78,30.93,24,39,33,30,GOOD
244.65,54.77,1008.82,30.93,26,46,36,30,GOOD
243.42,54.79,1008.84,30.92,25,43,35,30,GOOD
243.37,54.83,1008.88,30.92,28,49,39,30,GOOD
242.97,54.83,1008.86,30.92,27,49,39,30,GOOD
242.38,54.86,1008.88,30.92,26,47,38,30,GOOD
242.88,54.88,1008.92,30.91,27,47,39,30,GOOD
242.7,54.89,1008.92,30.92,27,49,39,30,GOOD
243.38,54.83,1008.96,30.93,29,53,40,30,GOOD
242.7,54.79,1009,30.93,27,49,39,30,GOOD
241.53,54.77,1009.02,30.93,28,53,37,35,GOOD
240.95,54.88,1009.02,30.92,27,48,38,35,GOOD
240.34,54.96,1009.06,30.92,32,61,45,35,GOOD
240.23,54.95,1009.09,30.91,30,51,41,35,GOOD
238.49,55.02,1009.13,30.9,31,55,42,30,GOOD
237.17,55.13,1009.13,30.88,41,67,51,35,GOOD
236.81,55.16,1009.13,30.87,46,71,59,35,GOOD
237.23,55.17,1009.15,30.86,45,69,57,35,GOOD
236.9,55.28,1009.17,30.86,52,73,64,35,GOOD
236.72,55.21,1009.21,30.87,40,68,51,35,GOOD
237.17,55.19,1009.21,30.87,44,69,54,35,GOOD
236.63,55.22,1009.17,30.86,49,75,64,35,GOOD
234.72,55.31,1009.19,30.87,42,69,54,35,GOOD
233.98,55.34,1009.19,30.86,53,77,64,40,GOOD
233.75,55.33,1009.19,30.85,42,66,52,40,GOOD
234.58,55.37,1009.23,30.86,45,70,55,35,GOOD
233.3,55.4,1009.19,30.85,48,73,60,40,GOOD
234.01,55.42,1009.25,30.84,44,69,57,35,GOOD
235.03,55.44,1009.25,30.84,55,78,69,35,GOOD
234.59,55.45,1009.27,30.83,54,75,66,35,GOOD
234.29,55.45,1009.23,30.81,57,84,70,35,GOOD
234.36,55.44,1009.23,30.83,53,74,65,35,GOOD
234.46,55.48,1009.25,30.81,54,76,64,35,GOOD
234.15,55.46,1009.21,30.81,52,75,63,35,GOOD
233.22,55.52,1009.21,30.81,54,77,68,40,GOOD
232.55,55.53,1009.21,30.8,56,80,72,40,GOOD
230.88,55.61,1009.21,30.8,60,82,77,40,GOOD
229.96,55.65,1009.21,30.8,59,84,75,45,GOOD
230.06,55.62,1009.15,30.79,62,86,75,40,GOOD
230.64,55.61,1009.23,30.8,59,82,75,40,GOOD
230.69,55.57,1009.21,30.79,60,79,76,40,GOOD
230.76,55.49,1009.21,30.79,31,59,44,40,GOOD
228.6,55.72,1009.19,30.79,60,89,75,45,GOOD
226.18,55.77,1009.25,30.79,54,78,67,45,GOOD
225.26,55.9,1009.25,30.8,60,80,72,50,GOOD
224.19,55.93,1009.29,30.79,68,99,88,50,GOOD
223.91,55.91,1009.27,30.79,56,78,68,50,GOOD
222.82,56.03,1009.29,30.8,60,79,74,50,GOOD
221.79,56.08,1009.29,30.79,67,88,84,55,SATISFACTORY
221.32,56.09,1009.27,30.79,68,90,83,55,SATISFACTORY
220.56,56.1,1009.29,30.8,68,92,83,55,SATISFACTORY
221.23,56.06,1009.29,30.79,66,87,81,55,SATISFACTORY
220.88,56,1009.31,30.79,61,83,72,55,SATISFACTORY
220.23,56.06,1009.31,30.79,72,95,85,55,SATISFACTORY
219.62,55.96,1009.29,30.8,64,88,80,55,SATISFACTORY
217.07,55.99,1009.29,30.79,74,101,90,60,SATISFACTORY
217.57,55.91,1009.29,30.79,62,84,75,60,SATISFACTORY
217.94,55.89,1009.27,30.79,56,80,70,60,SATISFACTORY
216.66,55.86,1009.31,30.78,54,77,66,60,SATISFACTORY
216.92,55.82,1009.31,30.78,55,76,67,60,SATISFACTORY
216.1,55.8,1009.31,30.79,53,76,66,60,SATISFACTORY
213.62,55.84,1009.31,30.79,63,85,76,65,SATISFACTORY
212.56,55.86,1009.27,30.78,60,83,71,65,SATISFACTORY
210.11,55.92,1009.23,30.78,61,84,73,65,SATISFACTORY
210.57,55.88,1009.23,30.78,65,83,76,65,SATISFACTORY
211.8,55.84,1009.25,30.78,62,80,74,65,SATISFACTORY
208.98,55.83,1009.25,30.78,60,78,73,70,SATISFACTORY
207.79,55.76,1009.23,30.79,64,84,76,70,SATISFACTORY
207.21,55.72,1009.25,30.79,67,88,80,70,SATISFACTORY
205.1,55.72,1009.25,30.79,63,84,75,75,SATISFACTORY
205.71,55.67,1009.29,30.8,66,85,80,75,SATISFACTORY
202.19,55.69,1009.33,30.8,68,91,81,75,SATISFACTORY
199.77,55.65,1009.33,30.81,68,93,82,80,SATISFACTORY
196.48,55.68,1009.35,30.83,78,103,94,85,SATISFACTORY
194.42,55.72,1009.33,30.83,89,109,102,85,SATISFACTORY
194.6,55.69,1009.35,30.83,84,109,98,85,SATISFACTORY
192.46,55.71,1009.33,30.83,83,108,98,90,SATISFACTORY
193.87,55.72,1009.29,30.81,93,123,111,90,SATISFACTORY
195,55.68,1009.27,30.81,70,91,83,85,SATISFACTORY
193.53,55.66,1009.25,30.81,56,79,69,90,SATISFACTORY
193.4,55.68,1009.29,30.83,71,94,83,90,SATISFACTORY
192.33,55.68,1009.27,30.83,57,77,68,90,SATISFACTORY
190.6,55.69,1009.27,30.83,60,79,70,90,SATISFACTORY
194.13,55.71,1009.29,30.81,67,85,77,85,SATISFACTORY
194.34,55.74,1009.33,30.81,42,68,52,85,SATISFACTORY
192.29,55.71,1009.35,30.81,49,77,62,90,SATISFACTORY
192.9,55.7,1009.37,30.81,48,75,60,90,SATISFACTORY
190.27,55.69,1009.35,30.81,46,74,58,90,SATISFACTORY
191.02,55.68,1009.35,30.8,41,68,52,90,SATISFACTORY
189.89,55.65,1009.29,30.8,48,72,58,95,SATISFACTORY
187.43,55.58,1009.33,30.81,48,74,60,95,SATISFACTORY
184.15,55.55,1009.31,30.79,57,78,69,100,SATISFACTORY
182.38,55.47,1009.31,30.79,61,80,71,100,SATISFACTORY
182.47,55.48,1009.33,30.78,66,95,82,100,SATISFACTORY
188.15,55.43,1009.33,30.77,50,74,61,95,SATISFACTORY
185.98,55.41,1009.35,30.76,54,79,66,100,SATISFACTORY
187.76,55.36,1009.35,30.76,49,74,60,95,SATISFACTORY
188.88,55.32,1009.37,30.76,50,77,63,95,SATISFACTORY
188.75,55.27,1009.37,30.76,53,84,70,95,SATISFACTORY
184.66,55.3,1009.35,30.74,57,81,71,100,SATISFACTORY
184.28,55.25,1009.31,30.74,52,75,63,100,SATISFACTORY
184.9,55.22,1009.31,30.74,54,76,66,100,SATISFACTORY
184.43,55.21,1009.29,30.73,58,78,70,100,SATISFACTORY
184.03,55.19,1009.29,30.73,57,80,70,100,SATISFACTORY
184.08,55.21,1009.27,30.72,61,81,75,100,SATISFACTORY
187.23,55.19,1009.27,30.71,54,80,71,95,SATISFACTORY
190.06,55.18,1009.27,30.72,51,77,64,90,SATISFACTORY
186.46,55.18,1009.29,30.71,52,77,67,95,SATISFACTORY
188.39,55.23,1009.25,30.7,58,84,74,95,SATISFACTORY
190.34,55.28,1009.29,30.69,40,67,52,90,SATISFACTORY
192.95,55.27,1009.31,30.69,41,67,51,90,SATISFACTORY
199.66,55.19,1009.29,30.7,36,63,49,80,SATISFACTORY
202.68,55.16,1009.29,30.7,32,64,47,75,SATISFACTORY
207.86,55.01,1009.29,30.69,31,57,43,70,SATISFACTORY
209.01,54.93,1009.29,30.69,32,61,45,75,SATISFACTORY
211.17,54.88,1009.27,30.69,31,56,44,70,SATISFACTORY
215.52,54.88,1009.23,30.7,32,58,45,65,SATISFACTORY
218.09,54.93,1009.23,30.69,30,57,43,60,SATISFACTORY
219.45,54.88,1009.19,30.67,31,61,45,60,SATISFACTORY
221.18,55.04,1009.17,30.67,32,59,45,55,SATISFACTORY
221.35,55.13,1009.19,30.66,43,70,54,55,SATISFACTORY
221.07,55.19,1009.19,30.66,56,79,72,55,SATISFACTORY
220.3,55.07,1009.21,30.66,38,66,51,55,SATISFACTORY
220.85,55.06,1009.19,30.65,45,72,59,55,SATISFACTORY
221.24,55.05,1009.21,30.65,47,75,64,55,SATISFACTORY
221.46,55.11,1009.21,30.65,54,78,69,55,SATISFACTORY
223.35,55.04,1009.23,30.64,56,78,69,50,GOOD
221.82,55.05,1009.21,30.63,52,77,66,55,SATISFACTORY
220.58,55.09,1009.21,30.63,64,86,80,55,SATISFACTORY
220.75,55.13,1009.19,30.63,95,130,120,55,SATISFACTORY
220.24,55.14,1009.21,30.62,178,243,231,55,SATISFACTORY
221.4,55.23,1009.17,30.6,166,228,214,55,SATISFACTORY
224,55.23,1009.17,30.6,160,220,208,50,GOOD
228.15,55.22,1009.19,30.59,166,238,220,40,GOOD
230.57,55.16,1009.21,30.59,60,80,76,35,GOOD
233.02,55.11,1009.17,30.59,33,60,45,35,GOOD
232.46,55.1,1009.13,30.58,19,30,24,35,GOOD
233.07,55.13,1009.13,30.59,18,26,24,35,GOOD
232.9,55.1,1009.09,30.58,18,34,24,35,GOOD
232.28,55.11,1009.09,30.58,16,25,22,35,GOOD
233.34,55.1,1009.04,30.57,15,33,24,35,GOOD
233.39,55.11,1009.02,30.58,14,24,20,35,GOOD
233.87,55.1,1009.04,30.57,17,34,24,35,GOOD
234.92,55.1,1008.98,30.58,17,27,23,30,GOOD
234.92,55.09,1008.96,30.58,17,25,23,30,GOOD
233.74,55.11,1008.98,30.58,15,29,20,35,GOOD
233.2,55.12,1008.96,30.58,15,25,21,35,GOOD
233.66,55.11,1008.96,30.58,18,26,24,35,GOOD
233.63,55.12,1008.92,30.57,17,26,22,35,GOOD
233.55,55.14,1008.88,30.57,16,20,20,35,GOOD
232.98,55.14,1008.88,30.57,16,26,23,35,GOOD
232.34,55.19,1008.88,30.57,16,23,20,35,GOOD
233.04,55.19,1008.86,30.57,17,29,23,35,GOOD
232,55.24,1008.84,30.57,18,31,24,35,GOOD
233.29,55.2,1008.78,30.56,18,27,25,35,GOOD
233.5,55.19,1008.76,30.56,15,34,21,35,GOOD
233.64,55.2,1008.74,30.56,17,30,24,35,GOOD
233.41,55.19,1008.72,30.56,18,32,25,35,GOOD
232.42,55.17,1008.72,30.56,18,29,25,35,GOOD
234.1,55.15,1008.7,30.56,16,26,22,30,GOOD
234.55,55.17,1008.68,30.56,17,28,21,30,GOOD
233.23,55.19,1008.68,30.55,16,26,22,35,GOOD
233.31,55.22,1008.66,30.56,16,25,23,35,GOOD
233.93,55.2,1008.64,30.55,17,29,22,35,GOOD
233.37,55.19,1008.62,30.55,16,27,23,35,GOOD
233.09,55.2,1008.61,30.55,17,29,23,35,GOOD
233.87,55.23,1008.59,30.55,16,25,21,35,GOOD
234.83,55.17,1008.57,30.55,16,25,21,30,GOOD
234.1,55.19,1008.53,30.55,15,25,22,30,GOOD
234.56,55.2,1008.51,30.55,16,30,21,30,GOOD
233.67,55.26,1008.49,30.55,15,28,21,35,GOOD
233.93,55.3,1008.49,30.53,19,28,25,35,GOOD
233.22,55.25,1008.47,30.53,15,24,21,35,GOOD
234.49,55.21,1008.49,30.52,15,32,22,30,GOOD
233.82,55.21,1008.49,30.52,13,28,20,35,GOOD
234.4,55.22,1008.47,30.52,16,28,25,30,GOOD
234.08,55.19,1008.45,30.52,14,22,20,30,GOOD
234.82,55.25,1008.43,30.52,14,18,18,30,GOOD
235.8,55.19,1008.41,30.52,14,26,19,30,GOOD
235.55,55.18,1008.37,30.51,15,27,23,30,GOOD
236.36,55.12,1008.37,30.52,14,28,20,30,GOOD
235.74,55.2,1008.35,30.51,13,25,18,30,GOOD
235.03,55.17,1008.35,30.51,16,23,21,30,GOOD
235.58,55.17,1008.35,30.51,14,23,22,30,GOOD
234.79,55.19,1008.31,30.51,13,25,21,30,GOOD
236.3,55.18,1008.27,30.51,15,27,23,30,GOOD
234.45,55.2,1008.25,30.5,14,26,19,30,GOOD
235.01,55.2,1008.19,30.5,12,20,17,30,GOOD
234.87,55.21,1008.17,30.5,15,24,20,30,GOOD
234.85,55.2,1008.12,30.5,15,31,20,30,GOOD
234.65,55.25,1008.1,30.5,12,21,17,30,GOOD
234.6,55.21,1008.1,30.5,12,21,16,30,GOOD
235.12,55.24,1008.06,30.49,13,20,19,30,GOOD
234.31,55.24,1008.02,30.49,13,25,20,30,GOOD
235.13,55.26,1008,30.49,15,27,21,30,GOOD
233.93,55.28,1007.94,30.49,14,23,18,35,GOOD
234.79,55.33,1007.83,30.49,14,23,19,30,GOOD
234.16,55.28,1007.79,30.49,11,26,17,30,GOOD
235.49,55.31,1007.79,30.5,13,23,19,30,GOOD
235.14,55.27,1007.73,30.49,13,23,19,30,GOOD
235.56,55.27,1007.72,30.49,13,20,19,30,GOOD
234.65,55.31,1007.73,30.5,12,15,15,30,GOOD
234.87,55.29,1007.72,30.5,14,27,20,30,GOOD
235.69,55.28,1007.68,30.5,13,21,17,30,GOOD
235.19,55.25,1007.62,30.49,12,26,17,30,GOOD
235.35,55.27,1007.58,30.49,12,18,16,30,GOOD
235.59,55.26,1007.56,30.49,11,17,15,30,GOOD
236.05,55.28,1007.54,30.47,11,19,18,30,GOOD
236.07,55.28,1007.56,30.47,14,23,19,30,GOOD
236.53,55.3,1007.56,30.47,11,24,16,30,GOOD
236.79,55.3,1007.56,30.49,12,20,15,30,GOOD
236.66,55.33,1007.58,30.47,11,19,15,30,GOOD
236.04,55.31,1007.58,30.47,13,24,18,30,GOOD
236.07,55.31,1007.56,30.49,13,20,18,30,GOOD
235.35,55.38,1007.56,30.47,12,18,18,30,GOOD
235.89,55.37,1007.56,30.47,11,16,16,30,GOOD
236.67,55.38,1007.56,30.47,11,25,15,30,GOOD
234.79,55.38,1007.54,30.47,14,21,18,30,GOOD
235.73,55.34,1007.5,30.46,11,24,14,30,GOOD
234.73,55.38,1007.5,30.46,13,22,19,30,GOOD
235.16,55.4,1007.5,30.46,11,17,15,30,GOOD
236.11,55.38,1007.5,30.46,12,18,17,30,GOOD
235.83,55.41,1007.5,30.46,10,17,14,30,GOOD
235.1,55.44,1007.5,30.45,10,20,16,30,GOOD
234.66,55.45,1007.48,30.45,11,17,15,30,GOOD
235.02,55.49,1007.44,30.45,11,16,15,30,GOOD
235.27,55.48,1007.4,30.44,10,13,13,30,GOOD
235.63,55.47,1007.36,30.44,11,18,15,30,GOOD
235.19,55.49,1007.34,30.44,10,19,13,30,GOOD
235.51,55.51,1007.3,30.44,10,13,13,30,GOOD
236.08,55.48,1007.3,30.44,9,13,13,30,GOOD
236.43,55.45,1007.3,30.45,11,17,14,30,GOOD
236.11,55.48,1007.27,30.44,9,14,13,30,GOOD
235.28,55.48,1007.27,30.44,11,17,15,30,GOOD
236.62,55.49,1007.25,30.44,11,18,15,30,GOOD
236.97,55.45,1007.25,30.44,11,16,14,30,GOOD
236.7,55.44,1007.25,30.44,9,13,13,30,GOOD
236.13,55.51,1007.23,30.43,10,19,15,30,GOOD
234.89,55.5,1007.21,30.43,10,17,15,30,GOOD
234.62,55.53,1007.21,30.43,10,20,15,30,GOOD
235,55.57,1007.17,30.43,11,22,14,30,GOOD
234.19,55.59,1007.17,30.43,10,14,14,30,GOOD
234.55,55.6,1007.15,30.43,11,19,15,30,GOOD
235.63,55.62,1007.13,30.44,10,16,16,30,GOOD
234.69,55.6,1007.13,30.43,13,21,18,30,GOOD
234.34,55.6,1007.17,30.43,11,18,17,30,GOOD
234.24,55.62,1007.17,30.43,10,15,15,30,GOOD
233.42,55.64,1007.19,30.43,11,19,14,35,GOOD
234.15,55.68,1007.17,30.43,11,18,15,30,GOOD
234.48,55.68,1007.17,30.43,12,19,17,30,GOOD
233.96,55.69,1007.17,30.43,11,17,15,35,GOOD
234.46,55.73,1007.19,30.44,10,16,15,30,GOOD
234.57,55.76,1007.17,30.44,10,18,15,30,GOOD
234.18,55.79,1007.17,30.44,9,15,13,30,GOOD
234.18,55.71,1007.17,30.44,11,17,15,30,GOOD
234.31,55.82,1007.17,30.44,10,14,14,30,GOOD
233.67,55.88,1007.17,30.44,9,15,13,35,GOOD
234.02,55.88,1007.17,30.44,10,14,13,30,GOOD
233.95,55.82,1007.17,30.44,10,14,13,35,GOOD
233.89,55.88,1007.17,30.44,12,15,15,35,GOOD
233.82,55.91,1007.19,30.45,10,14,13,35,GOOD
234.18,55.91,1007.19,30.45,11,21,14,30,GOOD
233.29,55.87,1007.19,30.45,9,16,13,35,GOOD
233.7,55.86,1007.19,30.46,9,17,14,35,GOOD
235.32,55.86,1007.21,30.46,10,15,13,30,GOOD
233.69,55.85,1007.23,30.46,9,19,15,35,GOOD
234.35,55.85,1007.25,30.46,8,19,13,30,GOOD
234.71,55.79,1007.23,30.47,9,21,13,30,GOOD
233.24,55.86,1007.25,30.47,8,15,13,35,GOOD
233.69,55.85,1007.23,30.47,10,20,14,35,GOOD
233.94,55.9,1007.23,30.47,11,14,14,35,GOOD
233.32,55.86,1007.23,30.46,9,15,14,35,GOOD
234.01,55.91,1007.27,30.46,9,12,12,30,GOOD
234.09,55.89,1007.29,30.46,11,16,15,30,GOOD
233.75,55.9,1007.3,30.45,10,14,14,35,GOOD
232.07,56.02,1007.3,30.45,10,20,13,35,GOOD
233.1,56.05,1007.3,30.45,8,18,13,35,GOOD
233.58,56.1,1007.29,30.45,11,18,15,35,GOOD
233.3,56.13,1007.27,30.44,9,14,12,35,GOOD
232.52,56.15,1007.25,30.44,9,18,15,35,GOOD
232.39,56.2,1007.29,30.45,9,14,12,35,GOOD
232.62,56.16,1007.25,30.45,9,14,14,35,GOOD
232.35,56.19,1007.23,30.45,11,18,15,35,GOOD
232.27,56.26,1007.17,30.44,8,16,12,35,GOOD
231.73,56.28,1007.15,30.44,8,13,13,35,GOOD
231.6,56.33,1007.13,30.44,11,22,17,35,GOOD
232.43,56.32,1007.15,30.44,10,14,14,35,GOOD
230.76,56.38,1007.17,30.44,12,20,17,35,GOOD
230.58,56.4,1007.15,30.44,10,14,13,35,GOOD
230.64,56.44,1007.17,30.45,10,17,14,35,GOOD
230.45,56.46,1007.13,30.44,10,16,12,35,GOOD
230.37,56.56,1007.13,30.45,11,20,15,35,GOOD
230.27,56.48,1007.07,30.44,10,14,13,35,GOOD
229.44,56.5,1007.09,30.45,9,13,13,40,GOOD
229.46,56.55,1007.09,30.45,10,16,16,40,GOOD
229.37,56.63,1007.11,30.46,10,16,15,40,GOOD
228.26,56.61,1007.15,30.46,10,20,16,40,GOOD
228.48,56.62,1007.13,30.46,11,23,15,40,GOOD
228.05,56.6,1007.11,30.46,10,15,12,40,GOOD
228.06,56.6,1007.05,30.46,10,18,14,40,GOOD
228.61,56.58,1007.05,30.47,10,21,16,40,GOOD
228.63,56.6,1007.09,30.47,10,14,13,40,GOOD
228.79,56.6,1007.07,30.46,9,13,13,40,GOOD
227.2,56.73,1007.11,30.46,10,13,13,40,GOOD
227.46,56.72,1007.13,30.46,10,16,15,40,GOOD
226.45,56.79,1007.11,30.45,10,14,12,40,GOOD
226.97,56.83,1007.11,30.45,9,16,14,40,GOOD
225.94,56.83,1007.01,30.44,12,16,14,45,GOOD
225.36,56.9,1006.97,30.44,11,23,15,45,GOOD
226.86,56.93,1006.97,30.44,9,14,14,40,GOOD
225.1,56.96,1006.95,30.44,9,13,13,45,GOOD
225.94,56.93,1006.99,30.43,11,16,15,45,GOOD
225.37,56.98,1007.01,30.44,11,17,16,45,GOOD
225.44,57.01,1007.01,30.44,12,16,15,45,GOOD
225.44,57.06,1006.99,30.43,10,21,16,45,GOOD
225.11,57.08,1006.97,30.43,10,14,13,45,GOOD
224.29,57.05,1006.97,30.43,9,16,12,45,GOOD
225.08,57.05,1006.95,30.42,10,21,14,45,GOOD
224.35,57.1,1006.95,30.42,10,16,14,45,GOOD
224.74,57.1,1006.91,30.42,11,17,15,45,GOOD
225.05,57.09,1006.89,30.42,10,16,14,45,GOOD
224.52,57.11,1006.91,30.42,9,17,14,45,GOOD
224.47,57.11,1006.89,30.42,10,16,14,45,GOOD
224.29,57.14,1006.87,30.42,9,15,15,45,GOOD
223.58,57.17,1006.87,30.42,9,16,13,45,GOOD
225.34,57.22,1006.87,30.4,9,16,13,45,GOOD
224.72,57.26,1006.87,30.42,10,18,14,45,GOOD
222.87,57.27,1006.89,30.4,10,16,14,45,GOOD
221.31,57.31,1006.89,30.4,12,16,16,50,GOOD
221.79,57.28,1006.93,30.4,9,17,13,50,GOOD
222.75,57.34,1006.93,30.4,9,22,13,45,GOOD
222.29,57.32,1006.95,30.39,9,19,15,45,GOOD
222.11,57.35,1006.93,30.39,12,24,16,45,GOOD
222.59,57.37,1006.95,30.39,9,18,15,45,GOOD
221.05,57.43,1006.97,30.39,10,16,14,50,GOOD
221.59,57.48,1006.97,30.39,9,17,13,50,GOOD
220.79,57.46,1006.97,30.39,8,12,10,50,GOOD
221.86,57.48,1006.97,30.39,9,20,15,50,GOOD
221.87,57.48,1006.97,30.39,12,19,17,50,GOOD
221.09,57.48,1006.97,30.4,10,13,13,50,GOOD
220.98,57.54,1006.95,30.39,9,12,12,50,GOOD
221.14,57.52,1006.95,30.39,9,14,14,50,GOOD
220.54,57.51,1006.95,30.39,11,18,17,50,GOOD
220.37,57.51,1006.97,30.39,11,18,15,50,GOOD
220.41,57.47,1006.95,30.39,10,17,15,50,GOOD
221.6,57.52,1006.97,30.38,10,19,16,50,GOOD
220.1,57.55,1006.97,30.38,10,17,14,50,GOOD
220.73,57.55,1006.97,30.38,11,18,15,50,GOOD
221.14,57.58,1006.99,30.38,9,16,12,50,GOOD
221.59,57.6,1007.01,30.37,12,20,20,50,GOOD
221.15,57.6,1007.03,30.37,10,13,13,50,GOOD
221.63,57.58,1006.99,30.37,10,15,15,50,GOOD
220.76,57.57,1007.01,30.37,11,20,14,50,GOOD
220.96,57.62,1007.03,30.37,10,22,16,50,GOOD
